begin_plot_object_classes;
	Normal Object;// 	0
	Unknown;// 			1
	Doors;// 			2

end_plot_object_classes;
Unknown;//name---------------------------------------
	0;//identifier
	-1;//map type to place to -1=any map 0=> type from areas.dat
	0;//plot_object class
	0;//object definition number
	0;//number of objects to be placed
	0;//location type, 0=random, 1=distance min(parameter1) max(parameter2) from player start, 2=distance min(parameter1) max(parameter2) from object parameter0, 3=coordinates [parameter0, parameter1] (0=min, 1=max)  vary location=parameter2
	0.000000;//location parameter0
	0.000000;//location parameter1
	0.000000;//location parameter2
	0;//show on radar 0=does not show, 1=show on scanner, 2=show even without scanner
	0;//particle to shown on radar
	none;//radiate sound
	-1.000000;//time to delete object in milliseconds, -1=don't delete
	0;//trigger event by 0=player click, 1=player near, 2=near or click, 3=map creation (try to avoid any creature specific effects when using this, also does not check conditions), 4=interval parameter1
	0;//trigger event parameter1
	0;//show help text for conditions
	begin_effects_block;
	end_effects_block;
Light switch;//name---------------------------------------
	1;//identifier
	-1;//map type to place to -1=any map 0=> type from areas.dat
	0;//plot_object class
	103;//object definition number
	0;//number of objects to be placed
	0;//location type, 0=random, 1=distance min(parameter1) max(parameter2) from player start, 2=distance min(parameter1) max(parameter2) from object parameter0, 3=coordinates [parameter0, parameter1] (0=min, 1=max)  vary location=parameter2
	0.000000;//location parameter0
	0.000000;//location parameter1
	0.000000;//location parameter2
	0;//show on radar 0=does not show, 1=show on scanner, 2=show even without scanner
	0;//particle to shown on radar
	none;//radiate sound
	-1.000000;//time to delete object in milliseconds, -1=don't delete
	0;//trigger event by 0=player click, 1=player near, 2=near or click, 3=map creation (try to avoid any creature specific effects when using this, also does not check conditions), 4=interval parameter1
	0;//trigger event parameter1
	0;//show help text for conditions
	begin_effects_block;
		none;//event text----------------------------------------------------------------------------
		none;//sound, none for nothing
		2;//vanishes after event, 0=no, but cannot be reused, 1=vanishes, 2=no, and can be reused
			begin_conditions;
			end_conditions;
			begin_effects;
				70;//effect number----------------------SET TAG
					0.000000;//parameter1 (Tag ID 0: LIGHTS)
					2.000000;//parameter2 (Action 1: Set Toogle)
					1.000000;//parameter3 //Subsector
					0.000000;//parameter4
			end_effects;
	end_effects_block;
TOKEN System tick;//name---------------------------------------
	700;//identifier
	-1;//map type to place to -1=any map 0=> type from areas.dat
	0;//plot_object class
	0;//object definition number
	0;//number of objects to be placed
	0;//location type, 0=random, 1=distance min(parameter1) max(parameter2) from player start, 2=distance min(parameter1) max(parameter2) from object parameter0, 3=coordinates [parameter0, parameter1] (0=min, 1=max)  vary location=parameter2
	0.000000;//location parameter0
	0.000000;//location parameter1
	0.000000;//location parameter2
	0;//show on radar 0=does not show, 1=show on scanner, 2=show even without scanner
	0;//particle to shown on radar
	none;//radiate sound
	150;//time to delete object in milliseconds, -1=don't delete
	4;//trigger event by 0=player click, 1=player near, 2=near or click, 3=map creation (try to avoid any creature specific effects when using this, also does not check conditions), 4=interval parameter1
	0;//trigger event parameter1
	0;//show help text for conditions
	begin_effects_block;
		none;//event text----------------------------------------------------------------------------HANDLE HYDRATION TOKEN
		none;//sound, none for nothing
		1;//vanishes after event, 0=no, but cannot be reused, 1=vanishes, 2=no, and can be reused
			begin_conditions;
				0;//condition----------------------MUST HAVE 1 "TOKEN: Hydration Intake"
					2000.000000;//condition parameter0
					1.000000;//condition parameter1
			end_conditions;
			begin_effects;
				16;//effect number----------------------REMOVE 1 "TOKEN: Hydration Intake"
					2000.000000;//parameter1
					-1.000000;//parameter2
					0.000000;//parameter3
					0.000000;//parameter4
				4;//effect number----------------------INCREASE HYDRATION BY 0.1
					0.100000;//parameter1
					0.000000;//parameter2
					1.000000;//parameter3
					0.000000;//parameter4
			end_effects;
		none;//event text----------------------------------------------------------------------------HANDLE DECREASE HYDRATION TOKEN
		none;//sound, none for nothing
		1;//vanishes after event, 0=no, but cannot be reused, 1=vanishes, 2=no, and can be reused
			begin_conditions;
				0;//condition----------------------MUST HAVE 1 "TOKEN: Drain Hydration Intake"
					2003.000000;//condition parameter0
					1.000000;//condition parameter1
			end_conditions;
			begin_effects;
				16;//effect number----------------------REMOVE 1 "TOKEN: Hydration Intake"
					2003.000000;//parameter1
					-1.000000;//parameter2
					0.000000;//parameter3
					0.000000;//parameter4
				4;//effect number----------------------DECREASE HYDRATION BY 0.03
					-0.030000;//parameter1
					0.000000;//parameter2
					1.000000;//parameter3
					0.000000;//parameter4
			end_effects;
		none;//event text----------------------------------------------------------------------------HANDLE NUTRITION TOKEN
		none;//sound, none for nothing
		1;//vanishes after event, 0=no, but cannot be reused, 1=vanishes, 2=no, and can be reused
			begin_conditions;
				0;//condition----------------------MUST HAVE 1 "TOKEN: Nutrition Intake"
					2001.000000;//condition parameter0
					1.000000;//condition parameter1
			end_conditions;
			begin_effects;
				16;//effect number----------------------REMOVE 1 "TOKEN: Nutrition Intake"
					2001.000000;//parameter1
					-1.000000;//parameter2
					0.000000;//parameter3
					0.000000;//parameter4
				4;//effect number----------------------INCREASE NUTRITION BY 0.1
					0.100000;//parameter1
					0.000000;//parameter2
					5.000000;//parameter3
					0.000000;//parameter4
			end_effects;
		none;//event text----------------------------------------------------------------------------HANDLE LOW NUTRITION TOKEN
		none;//sound, none for nothing
		1;//vanishes after event, 0=no, but cannot be reused, 1=vanishes, 2=no, and can be reused
			begin_conditions;
				0;//condition----------------------MUST HAVE 1 "TOKEN: LOW Nutrition Intake"
					2002.000000;//condition parameter0
					1.000000;//condition parameter1
				0;//condition----------------------MUST NOT HAVE 1 "TOKEN: Nutrition Intake"
					2001.000000;//condition parameter0
					0.000000;//condition parameter1
			end_conditions;
			begin_effects;
				16;//effect number----------------------REMOVE 1 "TOKEN: LOW Nutrition Intake"
					2002.000000;//parameter1
					-1.000000;//parameter2
					0.000000;//parameter3
					0.000000;//parameter4
				4;//effect number----------------------INCREASE NUTRITION BY 0.03
					0.030000;//parameter1
					0.000000;//parameter2
					5.000000;//parameter3
					0.000000;//parameter4
			end_effects;
	none;//event text----------------------------------------------------------------------------HANDLE EXTRA ENERGY TOKEN
		none;//sound, none for nothing
		1;//vanishes after event, 0=no, but cannot be reused, 1=vanishes, 2=no, and can be reused
			begin_conditions;
				0;//condition----------------------MUST HAVE 1 "TOKEN: EXTRA ENERGY"
					2004.000000;//condition parameter0
					1.000000;//condition parameter1
			end_conditions;
			begin_effects;
				16;//effect number----------------------REMOVE 1 "TOKEN: EXTRA ENERGY"
					2004.000000;//parameter1
					-1.000000;//parameter2
					0.000000;//parameter3
					0.000000;//parameter4
				4;//effect number----------------------INCREASE ENERGY BY 0.006
					0.006000;//parameter1
					0.000000;//parameter2
					6.000000;//parameter3
					0.000000;//parameter4
				4;//effect number--------------------------------INCREASE STAMINA BAR
					0.150000;//parameter1
					1.000000;//parameter2
					7.000000;//parameter3
					0.000000;//parameter4	
			end_effects;
	none;//event text----------------------------------------------------------------------------HANDLE STAMINA
		none;//sound, none for nothing
		1;//vanishes after event, 0=no, but cannot be reused, 1=vanishes, 2=no, and can be reused
			begin_conditions;
				43;//condition----------------------MUST HAVE 1 "TOKEN: EXTRA ENERGY"
					7.000000;//condition parameter0
					100.000000;//condition parameter1
			end_conditions;
			begin_effects;	
				28;//effect number--------------------------------INCREASE STAMINA BAR DEPENDING ON ENERGY
					7.000000;//parameter1
					6.000000;//parameter2
					0.025000;//parameter3
					0.000000;//parameter4	
			end_effects;
	end_effects_block;
Sleep system tick;//name---------------------------------------
	701;//identifier
	-1;//map type to place to -1=any map 0=> type from areas.dat
	0;//plot_object class
	101;//object definition number
	0;//number of objects to be placed
	0;//location type, 0=random, 1=distance min(parameter1) max(parameter2) from player start, 2=distance min(parameter1) max(parameter2) from object parameter0, 3=coordinates [parameter0, parameter1] (0=min, 1=max)  vary location=parameter2
		0.000000;//location parameter0
		0.000000;//location parameter1
		0.000000;//location parameter2
	0;//show on radar 0=does not show, 1=show on scanner, 2=show even without scanner
		0;//particle to shown on radar
	none;//radiate sound
	-1.000000;//time to delete object in milliseconds, -1=don't delete
	4;//trigger event by 0=player click, 1=player near, 2=near or click, 3=map creation (try to avoid any creature specific effects when using this, also does not check conditions), 4=interval parameter1
		100;//trigger event parameter1
	0;//show help text for conditions
	begin_effects_block;
		none;//event text----------------------------------------------------------------------------WAKE UP IF ENERGY BAR IS FULL //TODO: HEALING
			wake_up_yawn.wav;//sound, none for nothing
			1;//vanishes after event, 0=no, but cannot be reused, 1=vanishes, 2=no, and can be reused
			begin_conditions;
				44;//condition-----------------------RANDOM CHANCE
					6.000000;//condition parameter0
					100.000000;//condition parameter1
			end_conditions;
			begin_effects;
				29;//effect number------------------------------Run Script "WAKE UP PLAYER"
					203.000000;//parameter1
					1.000000;//parameter2
					0.000000;//parameter3
					0.000000;//parameter4
			end_effects;
		none;//event text----------------------------------------------------------------------------TICK SLEEPING EFFECT
			none;//sound, none for nothing
			2;//vanishes after event, 0=no, but cannot be reused, 1=vanishes, 2=no, and can be reused
			begin_conditions;
			end_conditions;
			begin_effects;
				4;//effect number------------------------------RAISE ENERGY BAR
					0.025000;//parameter1
					0.000000;//parameter2
					6.000000;//parameter3
					0.000000;//parameter4
				4;//effect number------------------------------SLOW DOWN HYDRATION
					0.003500;//parameter1
					0.000000;//parameter2
					1.000000;//parameter3
					0.000000;//parameter4
				4;//effect number------------------------------SLOW DOWN NUTRITION
					0.003500;//parameter1
					0.000000;//parameter2
					5.000000;//parameter3
					0.000000;//parameter4
				1;//effect number------------------------------STOP PLAYER MOVING
					150.000000;//parameter1
					-1.000000;//parameter2
					0.000000;//parameter3
					1.000000;//parameter4
			end_effects;
		none;//event text----------------------------------------------------------------------------RANDOM CHANCE SNORE
			none;//sound, none for nothing
			2;//vanishes after event, 0=no, but cannot be reused, 1=vanishes, 2=no, and can be reused
			begin_conditions;
				8;//condition-----------------------RANDOM CHANCE
					250.000000;//condition parameter0
					0.000000;//condition parameter1
			end_conditions;
			begin_effects;
				14;//effect number------------------------------PLAY SOUND (SNORE)
					4.000000;//parameter1
					0.200000;//parameter2
					0.000000;//parameter3
					0.000000;//parameter4
			end_effects;
		none;//event text----------------------------------------------------------------------------RANDOM CHANCE SLEEP EFFECT
			none;//sound, none for nothing
			2;//vanishes after event, 0=no, but cannot be reused, 1=vanishes, 2=no, and can be reused
			begin_conditions;
				8;//condition-----------------------RANDOM CHANCE
					10.000000;//condition parameter0
					0.000000;//condition parameter1
			end_conditions;
			begin_effects;
				27;//effect number------------------------------DROP SLEEPING EFFECT LIGHT
					1.000000;//parameter1
					500.000000;//parameter2
					0.300000;//parameter3
					0.500000;//parameter4
			end_effects;
		none;//event text----------------------------------------------------------------------------IF PLAYER MOVED, CANCEL
			click2.wav;//sound, none for nothing
			1;//vanishes after event, 0=no, but cannot be reused, 1=vanishes, 2=no, and can be reused
			begin_conditions;
				15;//condition-----------------------If Player Moved
					25.000000;//condition parameter0
					1.000000;//condition parameter1
			end_conditions;
			begin_effects;
				29;//effect number------------------------------Run Script "WAKE UP PLAYER"
					203.000000;//parameter1
					1.000000;//parameter2
					0.000000;//parameter3
					0.000000;//parameter4
			end_effects;
	end_effects_block;
(SCRIPT) Use Item: Water;//name---------------------------------------
	800;//identifier
	-1;//map type to place to -1=any map 0=> type from areas.dat
	0;//plot_object class
	101;//object definition number
	0;//number of objects to be placed
	0;//location type, 0=random, 1=distance min(parameter1) max(parameter2) from player start, 2=distance min(parameter1) max(parameter2) from object parameter0, 3=coordinates [parameter0, parameter1] (0=min, 1=max)  vary location=parameter2
		0.000000;//location parameter0
		0.000000;//location parameter1
		0.000000;//location parameter2
	0;//show on radar 0=does not show, 1=show on scanner, 2=show even without scanner
		0;//particle to shown on radar
	none;//radiate sound
	-1.000000;//time to delete object in milliseconds, -1=don't delete
	4;//trigger event by 0=player click, 1=player near, 2=near or click, 3=map creation (try to avoid any creature specific effects when using this, also does not check conditions), 4=interval parameter1
		100;//trigger event parameter1
	0;//show help text for conditions
	begin_effects_block;
		none;//event text----------------------------------------------------------------------------USE ITEM WHEN ACTIVITY FINISHED
			drink.wav;//sound, none for nothing
			1;//vanishes after event, 0=no, but cannot be reused, 1=vanishes, 2=no, and can be reused
			begin_conditions;
				5;//condition-----------------------If Activity Finished
					2.000000;//condition parameter0
					0.000000;//condition parameter1
			end_conditions;
			begin_effects;
				11;//effect number------------------------------Reset Max Activity
					2.000000;//parameter1
					-3.000000;//parameter2
					0.000000;//parameter3
					0.000000;//parameter4
				16;//effect number------------------------------Use Water Item 
					800.000000;//parameter1
					-1.00000;//parameter2
					0.000000;//parameter3
					0.000000;//parameter4				
				16;//effect number------------------------------Add Empty Bottle Item
					801.000000;//parameter1
					1.00000;//parameter2
					0.000000;//parameter3
					0.000000;//parameter4
				16;//effect number------------------------------ADD x500 HYDRATION TOKEN
					2000.000000;//parameter1
					500.00000;//parameter2
					0.000000;//parameter3
					0.000000;//parameter4
				29;//effect number------------------------------Run Script "Use Item Script I"
					200.000000;//parameter1
					1.000000;//parameter2
					0.000000;//parameter3
					0.000000;//parameter4
				4;//effect number----------------------INCREASE STOMACH CONTENT BAR
					50.000000;//parameter1
					0.000000;//parameter2
					3.000000;//parameter3
					0.000000;//parameter4
			end_effects;
		none;//event text----------------------------------------------------------------------------IF PLAYER MOVED, CANCEL
			click2.wav;//sound, none for nothing
			1;//vanishes after event, 0=no, but cannot be reused, 1=vanishes, 2=no, and can be reused
			begin_conditions;
				15;//condition-----------------------If Player Moved
					25.000000;//condition parameter0
					1.000000;//condition parameter1
			end_conditions;
			begin_effects;
				11;//effect number------------------------------Reset Max Activity
					2.000000;//parameter1
					-3.000000;//parameter2
					0.000000;//parameter3
					0.000000;//parameter4
				29;//effect number------------------------------Run Script "Use Item Script II"
					201.000000;//parameter1
					1.000000;//parameter2
					0.000000;//parameter3
					0.000000;//parameter4
			end_effects;
	end_effects_block;
(SCRIPT) Use Item: Empty Bottle;//name---------------------------------------
	801;//identifier
	-1;//map type to place to -1=any map 0=> type from areas.dat
	0;//plot_object class
	101;//object definition number
	0;//number of objects to be placed
	0;//location type, 0=random, 1=distance min(parameter1) max(parameter2) from player start, 2=distance min(parameter1) max(parameter2) from object parameter0, 3=coordinates [parameter0, parameter1] (0=min, 1=max)  vary location=parameter2
		0.000000;//location parameter0
		0.000000;//location parameter1
		0.000000;//location parameter2
	0;//show on radar 0=does not show, 1=show on scanner, 2=show even without scanner
		0;//particle to shown on radar
	none;//radiate sound
	-1.000000;//time to delete object in milliseconds, -1=don't delete
